BiGG,MNXM,Name,PC1,PC2,PC3,PC4,PC5
M_pacald_c,MNXM473,2-phenylacetaldehyde,-4.102558191486005,0.5681350947252609,0.2771629292543537,-1.7520597761565877,0.1744475819133582
M_2h3oppan_c,MNXM475,2-hydroxy-3-oxopropanoate,-3.784159035313333,-0.1897333456824132,0.0296593124761511,-0.606112185744699,0.4390233034100897
M_colipa_c,MNXM47647,core oligosaccharide lipid A,35.53734633533184,3.36191354870797,1.024644947181082,-2.0098982675025043,5.002953507338277
M_5pg35pg_c,MNXM4772,5'-phosphoguanylyl(3'->5')guanosine,2.8748047459890773,-0.7664770578543533,-0.378412072578202,1.8110556506737212,1.004409095347287
M_4hoxpacd_c,MNXM479,(4-hydroxyphenyl)acetaldehyde,-3.878191117790462,0.4059662922056783,0.1816350561436288,-1.4034608735130627,0.2569113357926764
M_thdp_c,MNXM480,"(S)-2,3,4,5-tetrahydrodipicolinate",-3.0450576145258417,-0.7709909062053389,0.1368895727727008,-0.5589729729691685,0.5243473038164908
M_so2_c,MNXM4835,sulfur dioxide,-4.981125480243203,1.541285795157824,0.4900972690145933,-2.182480583796273,0.2299532783384934
M_gthrd_c,MNXM490899,glutathione,-1.5766581253687653,-1.3196650123404003,-0.1323790347084306,0.3082586051970309,-0.5552367007452264
M_duri_c,MNXM492,2'-deoxyuridine,-2.571587180812249,-0.1532090406228778,-0.0738325810036729,-0.3946584195711323,0.4492365094484609
M_12dgr120_c,MNXM4939,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)",-0.3074331527595742,-0.227239066779565,0.1580196951047312,-1.1565270831992356,-2.358455616275608
M_12dgr141_c,MNXM4940,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",0.0761385075977229,-0.0947149320375642,0.1795983451117197,-1.3335685930457892,-2.5532639473231136
M_nadp_c,MNXM5,NADP(+),3.1615296067744474,-0.9748581678766562,-0.5002958772305091,2.093551624076494,0.9219539535609492
M_N1aspmd_c,MNXM501,N(1)-acetylspermidine,-3.0425612744706845,-0.3360378740779032,0.0611219762690034,-0.8194405186264841,-0.144795577432886
M_56dura_c,MNXM506,"5,6-dihydrouracil",-4.002015816365192,0.5284666097111833,0.2155347363646049,-1.0850523162290089,0.0744847519539141
M_s17bp_c,MNXM507505,"sedoheptulose 1,7-bisphosphate",-0.8675796225066734,-2.0863637411101386,0.0508281028111192,0.5541966032003718,0.785606573945941
M_clpn120_c,MNXM5078,"Cardiolipin (tetradodecanoyl, n-C12:0)",6.079693764198163,-0.8113378463843465,0.3985641878423208,-1.2020857992665437,-3.981594497875028
M_clpn180_c,MNXM5079,"Cardiolipin (tetraoctadecanoyl, n-C18:0)",9.000035717471045,-0.2834435541015481,0.655613009421559,-2.370011199335333,-5.997711484392982
M_mqn8_c,MNXM509,menaquinone-8,1.5784182400463516,0.4057878904825517,0.5333107823812065,-2.268375230569335,-3.4034820845564857
M_methf_c,MNXM511,"5,10-methenyltetrahydrofolate",-0.0762926223097043,-0.1177277492570577,-0.0617656369999349,-0.1145907153029068,0.7021059686629332
M_pgp120_c,MNXM5266,"Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)",2.2167273391584765,-1.293250308269695,-0.1226149732946061,0.4738544939952929,-2.4622684489960376
M_pgp181_c,MNXM5269,"Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)",3.5810992903555703,-0.9855526919515504,-0.0178945501878242,-0.0385177120595769,-3.2995645986097664
M_pgp141_c,MNXM5271,"Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)",2.590821404978352,-1.1758428988075698,-0.0982969635900773,0.307363543642885,-2.639658406015748
M_pgp140_c,MNXM5272,"Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)",2.7175198879410987,-1.1991079842491728,-0.0833298390348873,0.3025625580661539,-2.807203376467305
M_26dap__M_c,MNXM529,"meso-2,6-diaminoheptanedioate",-2.9365278320370063,-0.2689941035520014,0.043136040140291,-0.6023283372014812,-0.0278485208547346
M_3php_c,MNXM541,3-phosphooxypyruvate,-2.7510529426990225,-1.5189113428980632,-0.0123255716885173,0.3097733747114705,0.6458209395265825
M_arab__D_c,MNXM544,D-arabinose,-3.229416027231336,-0.5901104062604434,0.1774726393909086,-0.4553951577630039,0.3783475011361765
M_2hdecg3p_c,MNXM5465,LPA(0:0/16:0),-0.496994925180692,-1.1116472037434924,-0.0267519188691256,0.3235276869419797,-2.020565100502294
M_hmbil_c,MNXM547,hydroxymethylbilane,4.2642590356259085,0.5151032663595271,0.2552215859739396,-0.7638557590746541,1.758262335148966
M_pydam_c,MNXM548,pyridoxamine,-3.3509560617647494,-0.3195264883443653,0.149081197774534,-1.054459836037814,0.3760320840079655
M_2odecg3p_c,MNXM5481,PA(0:0/18:0),-0.2285109418071403,-1.0576423662209362,-0.0089142601876646,0.2566564347107771,-2.223075797634069
M_dhna_c,MNXM552,"1,4-dihydroxy-2-naphthoate",-2.969371452010812,-0.1184459532420064,-0.2495822492889555,-0.2987812132495189,0.208812701821818
M_ppbng_c,MNXM554,porphobilinogen,-2.54504560254564,-0.0479042476052027,-0.0923158482782326,-0.4868918979214667,0.3548890042749208
M_quln_c,MNXM555,quinolinate,-3.400422390814432,-0.2872466217554858,0.166581507132035,-1.0273388943030215,0.8363561238039379
M_2dmmql8_c,MNXM558,2-demethylmenaquinol-8,1.258156946013151,1.0872051714700974,0.6745073735484324,-2.711202095521128,-3.1403925863525197
M_hphhlipa_c,MNXM56168,inner core oligosaccharide-lipid A,23.169901372927807,1.4818624128231752,0.5977090711403035,-1.4024495048813166,0.0236256403828709
M_dudp_c,MNXM572,dUDP,-0.6063474060905923,-1.2690111156004875,-0.4135529140785011,1.655442399756638,0.3484235113971252
M_so4_c,MNXM58,sulfate,-4.29537540773323,-0.8896404867227318,0.7517978952562007,-2.837732598400875,1.7851128284151172
M_alltt_c,MNXM584,allantoate,-3.0183636792633526,-0.3837762799483659,0.0137652530235404,-0.7736720653778761,0.6160876585598923
M_LalaDgluMdapDala_c,MNXM59271,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",-0.0662705323381932,-0.5573930204968065,-0.1360802811975628,-0.2609464126367668,-0.4495235017013629
M_pant__R_c,MNXM593,(R)-pantoate,-3.3390028818163104,-1.1806881196201218,0.187044272908134,-0.7863359312986467,0.1338125149608195
M_murein5px3p_c,MNXM5970,"Two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)",12.88039823789557,1.0822668736467709,0.2320840022275476,-0.9328647858879696,2.836391131470592
M_iasp_c,MNXM599,iminosuccinate,-3.627997383502174,-0.0284440024511088,-0.0758420364849918,-0.6856713673942763,0.4967928006478255
M_hco3_c,MNXM60,hydrogencarbonate,-4.607550393066164,0.8889818038712437,0.0086724767040435,-1.4920659279298274,1.1312128929123104
M_skm_c,MNXM602,shikimate,-2.991610730930811,-0.799379663393912,0.1190613071832505,-0.5034726779978612,0.5349523817128641
M_tym_c,MNXM603,tyramine,-3.8771581948966607,0.0889619089704825,0.212196329522207,-1.3899345659749789,0.4799635245434915
M_h2mb4p_c,MNXM606,(2E)-4-hydroxy-3-methylbut-2-enyl diphosphate,-2.049694132717703,-1.7764077309268311,-0.0994106078031437,0.7486798067481473,-0.2237106333180037
M_3dhsk_c,MNXM611,3-dehydroshikimate,-3.011251366888698,-0.6836736645103952,0.0237201686556277,-0.4240103990779999,0.5467617653040431
M_na15dap_c,MNXM6170,aminopropylcadaverine,-3.9110137558155897,0.523807695212875,0.5108611984798113,-2.0461427371753094,0.812974726939703
M_oxalcoa_c,MNXM618,oxalyl-CoA,3.914297569525964,-0.9597811922691898,-0.3409116270099548,1.8255508956271973,0.7923256469066107
M_dxyl5p_c,MNXM622,1-deoxy-D-xylulose 5-phosphate,-2.440819120121431,-1.9439999628577664,0.018935695961431,0.4195766735624913,0.1737707279907097
M_dad_2_c,MNXM625,2'-deoxyadenosine,-2.529923586161381,-0.1359799223780943,0.2887353890009612,-1.06815700440571,0.7802416794575345
M_anhgm3p_c,MNXM63489,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide,3.736525683243093,-0.0292374554701283,0.1414825955248168,-0.5511603303823676,0.6348826234235039
M_galctn__L_c,MNXM636,L-galactonate,-2.7450783657470903,-1.0920713591738336,0.1840823288354429,-0.6731729848575918,0.6900616436142432
M_psclys_c,MNXM6409,N(6)-(D-psicosyl)-L-lysine,-1.442857559337969,-0.7631711083436972,-0.1165237720566294,-0.0899438129130043,-9.564623666767135e-05
M_26dap_LL_c,MNXM644,"(2S,6S)-2,6-diaminoheptanedioate",-2.934649323479238,-0.2661230436849831,0.0419298351788308,-0.6295651412188795,-0.0455751523821983
M_34dhpha_c,MNXM645,"3,4-dihydroxyphenylacetate",-3.286103959328197,0.0589929173712154,-0.2553194440273969,-0.3443976939564414,0.303808796121303
M_dgsn_c,MNXM647,2'-deoxyguanosine,-2.222796664558649,-0.0230607242619896,0.1338482954472901,-0.720488699660292,0.6536505184742355
M_2ddg6p_c,MNXM649,2-dehydro-3-deoxy-6-phospho-D-gluconate,-1.935052238505646,-1.8241848894701085,0.0107916446194527,0.4466098023338127,0.5160096781278015
M_novbcn_c,MNXM65002,novobiocin,1.542564173737614,-0.3741539058527927,-0.255468567310271,0.1231801145749915,-0.4676314652676411
M_aragund_c,MNXM65126,O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,7.766068489425558,-0.2898506193784579,0.132513687127818,-0.4868922552489751,-3.1964162191081584
M_mg2_c,MNXM653,Mg(2+),-6.641538343285392,13.240881625045176,-3.1725762360551326,2.04330047445625,-0.7241651117169505
M_1agpe141_c,MNXM6599,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),-0.3406989354216008,-1.0410451044511742,-0.0487912464258486,0.3401713786695764,-1.873989165413108
M_glyc3p_c,MNXM66,sn-glycerol 3-phosphate,-2.8634855241449486,-1.8501139149204648,0.0472739656931534,0.4042801246037891,0.1097260647269449
M_peamn_c,MNXM660,2-phenylethylamine,-4.663156651557078,1.0112327720523575,0.6010596673723465,-2.509650050254057,1.028350554831181
M_1agpe161_c,MNXM6601,a 1-acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),-0.1089134579066107,-1.0147016983586168,-0.0320933365483903,0.2561602102334402,-2.057958422961369
M_1agpg141_c,MNXM6604,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),0.0327848297583688,-1.3482356573187226,-0.0376476994930028,0.4045806337687386,-1.4916100405703976
M_1agpg160_c,MNXM6605,1-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol),0.3233813536143335,-1.3414545946599854,-0.0070778742310808,0.3297833381060378,-1.7455204094884758
M_1agpg161_c,MNXM6606,PG(16:1(9Z)/0:0),0.1877142053081407,-1.0224463291850017,-0.0081887966841108,0.2307810229564481,-1.8829263390288904
M_thmmp_c,MNXM662,thiamine phosphate,-1.3323863363007171,-1.2659461160247365,-0.1700597640698637,0.7196000092487763,0.117478396924857
M_cgly_c,MNXM683,L-cysteinylglycine,-3.0575781318503474,-0.9261724838135876,0.0704244477890921,-0.2561526518428179,-0.5083797915484034
M_glx_c,MNXM69,glyoxylate,-4.258970891955836,0.5796611653345398,0.0018432379990335,-0.9625740948389848,0.4834011908607965
M_ser__D_c,MNXM694,D-serine,-3.818140793530551,-0.0473799926616659,-0.0357825898511562,-0.682485121865067,0.154953617342694
M_apg141_c,MNXM7019,Acyl phosphatidylglycerol (n-C14:1),3.693911285563208,-1.0122134893429091,0.2423177893628973,-0.835385783393582,-3.7175902524721782
M_apg161_c,MNXM7021,Acyl phosphatidylglycerol (n-C16:1),4.431248525417705,-0.8795639816285131,0.3047716317104196,-1.1151086287232168,-4.220324625223592
M_apg181_c,MNXM7023,Acyl phosphatidylglycerol (n-C18:1),5.166612616252382,-0.743511520168801,0.3682081022631343,-1.3972072750290183,-4.722148600918622
M_dcyt_c,MNXM704,2'-deoxycytidine,-2.692119315868416,0.0658616547443803,0.062356611109319,-0.6615453824971177,0.4641510415893715
M_clpn141_c,MNXM7149,"Cardiolipin (tetratetradec-7-enoyl, n-C14:1)",6.827468630275939,-0.6235550356918891,0.4523216866779297,-1.5871449164799931,-4.388506967793871
M_dhpt_c,MNXM722728,"7,8-dihydropteroate",-1.7037036160335914,-0.0289142594471682,-0.2797619093420665,-0.1186951174387739,0.4510426961029397
M_argsuc_c,MNXM722743,N-(L-Arginino)succinate,-1.7980918664864245,-0.3475367619243374,0.0131011933480828,-0.5837982316860723,-0.0932335533057599
M_1agpe180_c,MNXM722840,1-octadecanoyl-sn-glycero-3-phosphoethanolamine,0.2172467114077688,-0.9834093313457049,0.0007423003145808,0.1852845091093446,-2.3398191043447225
M_acglc__D_c,MNXM722855,6-O-acetyl-beta-D-glucose,-2.3698234348591534,-0.8062414701717009,-0.0019119128849373,-0.1478148403944485,0.4097963651297939
M_suc6p_c,MNXM725918,sucrose 6(F)-phosphate,-0.0104577446737264,-1.82781253748658,-0.0167978140215545,1.0898107870889011,1.0126047610786273
M_mobd_c,MNXM726092,molybdate,-2.7820845973509094,9.680168916073814,-0.3469214422849765,-3.851934838321757,-0.2726984222860713
M_hmgth_c,MNXM726277,S-(hydroxymethyl)glutathione,-1.2094433715645942,-1.4151361176692672,-0.1185674909813232,0.2584324994288808,-0.6351237107672569
M_so3_c,MNXM726339,sulfite,-4.45374813235893,-0.2683431908475123,0.6109859692286893,-2.3263791327900853,1.284835008728704
M_fe2_c,MNXM726711,Fe(2+),-6.50556554454568,13.276018168651518,-3.174808899556735,2.0057684461020298,-0.7023699638976534
M_fe3_c,MNXM726712,Fe(3+),-6.432235631346431,15.586821823163309,-4.706876230698618,4.493369350380532,-1.6239676983726947
M_mmet_c,MNXM726752,S-Methyl-L-methionine,-3.2389376195223347,-1.2497592686627004,0.1392840864643372,-0.3586549089683878,-0.5203779200655968
M_dhcinnm_c,MNXM726800,(E)-caffeate,-3.277723877459802,0.2162154266820257,-0.2708675083429689,-0.4726333584956975,0.2937110813097488
M_sbzcoa_c,MNXM726805,2-succinylbenzoyl-CoA,5.026810234835859,-0.6391509211415023,-0.2785465028333462,1.4849548022582708,0.5072954990667087
M_chtbs6p_c,MNXM726813,diacetylchitobiose-6'-phosphate,0.79978711601957,-1.4507259064728824,-0.2969803558556752,1.4264726400025414,0.5745411342723722
M_8aonn_c,MNXM726864,(S)-8-amino-7-oxononanoate,-3.037963433476892,-0.293663914903345,0.0052480770327829,-0.7491850845847484,-0.4679078873629032
M_cpgn_c,MNXM726879,Coprogen,2.022690363041713,9.585610871591246,-2.6820589327660005,1.3386995099218506,-1.3221887853394805
M_hkntd_c,MNXM726882,"2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid",-2.931844970154465,0.3591253454293936,-0.0475190190955346,-0.9921198416671508,-0.0110143101403286
M_cellb_c,MNXM726888,D-cellobiose,-1.1876957368631798,-0.7182954728584353,0.20657379562736,-0.4287131627529711,1.169137153086116
M_2ahbut_c,MNXM726902,(S)-2-ethyl-2-hydroxy-3-oxobutanoate,-3.287616230856638,-1.2127108973316043,0.1082166939197483,-0.6220509018649857,-0.0794701648603847
M_seramp_c,MNXM726941,L-seryl-5'-AMP,0.0710467859608348,-1.1693549294728065,-0.1927712756803691,1.1581075912883718,0.5431183030702756
M_fe3dhbzs_c,MNXM727045,"Ferric 2,3-dihydroxybenzoylserine",-2.897813711888171,9.200999675930824,-3.0645381881004283,2.405939571112699,-0.5354177438495615
M_6hmhptpp_c,MNXM727068,"(7,8-dihydropterin-6-yl)methyl diphosphate",-0.9044551374787732,-1.1103347142518096,-0.4377623563663809,1.5595628206152712,0.3110563019023706
M_cynt_c,MNXM727224,cyanate,-4.930397126840322,1.7945885933438894,-0.0684238632633355,-1.7345166453944034,0.6898253376372724
M_u23ga_c,MNXM727269,"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine",5.603412397951881,-0.8809679656153059,-0.1391740310443249,0.8521720915127929,-1.1793999554348908
M_coa_c,MNXM727276,CoA,3.1576958209701846,-1.0483835668849122,-0.362488079687915,1.745473980678324,0.2564073732922062
M_lipidAds_c,MNXM727331,lipid A disaccharide (E. coli),8.276788142170803,-0.4842612246858807,0.1384494162097553,-0.4022506673856551,-2.960812979759916
M_rbflvrd_c,MNXM727501,"4a,5-dihydroriboflavin",-0.9575502520546526,-0.4527176459424528,0.0052680811793008,-0.3236787337330841,0.2109287235006319
M_2shchc_c,MNXM727527,"2-succinyl-6-hydroxycyclohexa-2,4-diene-1-carboxylate",-2.4499284200891576,-0.4283071854261525,0.0031052968835272,-0.5723754468787471,0.1515405264011932
M_3pg_c,MNXM727604,(2R)-3-phosphoglycerate,-2.773660191019917,-1.782808206736902,0.0746446758071001,0.1710698030822899,0.6274651690603057
M_cyan_c,MNXM727657,hydrogen cyanide,-6.224358200772508,4.435512052096327,0.9127898365534342,-5.303714218081469,1.29665446713544
M_pimACP_c,MNXM727687,6-carboxyhexanoyl-CoA,4.53729002202213,-0.8627835430145131,-0.2951744351379952,1.5777579993801838,0.3163844902362737
M_mincyc_c,MNXM727814,minocycline,0.2725374330464332,-1.021634906747373,0.0832070375230146,-0.2700340961225867,-0.1851188038763068
M_xylu__L_c,MNXM727819,L-xylulose,-3.281313154165117,-0.6918220070093133,0.1837782871693022,-0.9118455444742558,0.2377153921783608
M_ascb__L_c,MNXM727871,L-ascorbate,-2.807392643121003,-0.52570493616375,-0.3261774781576095,0.1381575568406155,0.4975057145113507
M_ag_c,MNXM727888,Ag(+),-6.514271172211135,10.980696917927984,-1.6367634655582357,-0.5275145216862444,0.263350500730257
M_ditp_c,MNXM728062,dITP,0.4966880782037839,-1.0805669802872588,-0.4076376433985496,1.733690166365418,0.4406004667978226
M_gtspmd_c,MNXM728086,glutathionylspermidine,-0.4426281478702343,-1.1287673102000777,0.0695659789555193,-0.2123759331045178,-0.8425571865873015
M_prbatp_c,MNXM728132,1-(5-Phosphoribosyl)-ATP,2.8614947193994054,-1.1096027362293224,-0.4472190386156595,2.0952297018578148,1.0798139994559093
M_acon_T_c,MNXM728255,trans-aconitate,-3.1820141203283128,-0.5246269210834033,0.1902833141479945,-1.0074412663179726,0.7304657929534253
M_udpLa4fn_c,MNXM728268,Uridine 5''-diphospho-{beta}-4-deoxy-4-formamido-L-arabinose,1.4991714969135874,-1.332940281377613,-0.3808432608178051,1.8399215223772505,0.5277087511343335
M_amp_c,MNXM728294,AMP,-1.044078848238248,-1.3915143142617896,-0.0228077733558817,0.7467325603977953,0.7343850576608604
M_5caiz_c,MNXM728322,5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole,-1.125320077345337,-1.4938928927618225,-0.0330396771892372,0.7989620047508112,0.7599312954176718
M_ile__L_c,MNXM728337,L-isoleucine,-3.591838033546308,-0.4968040742857956,0.0096716737124077,-0.7337760435134251,-0.4308963981567018
M_tagur_c,MNXM728349,D-Tagaturonate,-2.591519833926243,-0.8073728102586076,-0.0200709140530913,-0.1991559947617369,0.5327187483901406
M_crncoa_c,MNXM728470,(R)-carnitinyl-CoA,4.61590308447353,-1.0379236013266877,-0.4449423420533137,1.831812210828364,0.3609985230757518
M_6hmhpt_c,MNXM728662,"6-hydroxymethyl-7,8-dihydropterin",-3.048972764143609,0.1339678688220478,0.255795176654726,-1.1395282044957924,0.4172790208348289
M_malcoame_c,MNXM728995,malonyl-CoA methyl ester,4.179225807919772,-0.9089690980030511,-0.3251737644955423,1.64917887376551,0.4327885065706051
M_lipoate_c,MNXM729132,(R)-lipoate,-2.737498235683758,-1.552409146848384,0.3146820971007288,-0.3805885378880067,-0.6245478419022383
M_23dhbzs_c,MNXM729151,"N-(2,3-dihydroxybenzoyl)serine",-2.43358682360047,-0.0430689062713197,-0.0241431962783872,-0.5891078503162911,0.0752652915048192
M_sl26da_c,MNXM729177,"N-succinyl-(2S,6S)-2,6-diaminoheptanedioate",-1.7328375982163795,-0.5551427507611693,-0.2398466756200719,-0.1036874574526158,-0.1314366922852722
M_zn2_c,MNXM729215,Zn(2+),-6.468723046460877,13.286547470095854,-3.1745478085134047,1.964212701570224,-0.7175160225764269
M_acmum6p_c,MNXM729216,N-acetylmuramate 6-phosphate,-0.5524730713479521,-1.6043267773774543,-0.3204174105765715,1.255270760320688,0.1730654568624548
M_nh4_c,MNXM729302,NH4(+),-6.936796806574519,7.075023241937473,0.8543049512695982,-4.338410518711761,1.3556227702344883
M_gthox_c,MNXM729383,glutathione disulfide,1.399704139133731,-1.427828761848318,0.0559432758493708,-0.026602619094799,-0.4526936733834623
M_prbamp_c,MNXM729421,1-(5-Phosphoribosyl)-AMP,1.2669957527893012,-1.0164802737514047,-0.4348692997231566,1.8094703513175887,0.7479416633853398
M_rdmbzi_c,MNXM729592,alpha-ribazole,-2.342495208533596,-0.2848630894992306,0.3424973117478543,-1.26931745729849,0.5593126476097491
M_acac_c,MNXM729595,acetoacetate,-3.884752127061895,-0.1640385038725082,0.049413842731869,-0.9216823342906156,0.1415511177022164
M_cbi_c,MNXM729643,cob(I)inamide,3.828925193027041,9.096127114515593,-1.669315617845119,-0.7458094688288387,-1.93908943967334
M_meoh_c,MNXM729800,methanol,-5.286325942192793,2.787566572550316,0.2770160575428185,-2.513699691579,0.497035388734486
M_5mtr_c,MNXM729972,5-(methylsulfanyl)-D-ribose,-3.028297544469845,-1.3576479227696276,0.3608709682874153,-0.4302781564168035,-0.0354222837294838
M_pep_c,MNXM73,phosphoenolpyruvate,-3.010374247593208,-1.4057722742963084,0.0692595171008825,-0.0596146542900641,0.4964057698489945
M_acglu_c,MNXM730,N-acetyl-L-glutamate,-2.855708961435687,-0.4574291149167124,-0.2476276316381565,-0.2113593247549471,-0.0330202328710374
M_thm_c,MNXM730135,thiamine,-2.584887123246626,-0.54039045365974,0.1699211754124934,-0.7997768886107699,0.2009624306768668
M_phpyr_c,MNXM730221,3-phenylpyruvate,-3.315556284741713,-0.1614360546498271,0.0318358848828537,-0.7762937722245815,0.2778984914259392
M_dhnpt_c,MNXM730300,"a 7,8-dihydroneopterin",-2.2579467909827864,-0.2019557369916089,0.1430164207237279,-0.6322242058768381,0.5387497215717715
M_manglyc_c,MNXM730319,2(alpha-D-Mannosyl)-D-glycerate,-1.877089542538584,-1.0206854345047172,0.0831385232901651,-0.3385419929875004,0.927073047634652
M_2me4p_c,MNXM730435,2-C-methyl-D-erythritol 4-phosphate,-2.3958382924124764,-2.1459497537719625,0.0905716028019973,0.3042436261065802,0.0667104820198132
M_lipa_c,MNXM730505,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A,16.914074292459034,0.5386938222534897,0.407537440591756,-1.33609456922196,-2.736205434826591
M_feoxam_c,MNXM730514,Ferroxamine,0.3183720664120673,10.258799318457989,-3.805978046244831,3.394724819910861,-2.223485802501341
M_2doxg6p_c,MNXM730537,2-deoxy-D-glucose 6-phosphate,-1.9722509271045288,-1.913945871135561,-0.0205131611948036,0.8409708522985709,0.2391995605034005
M_butso3_c,MNXM730561,butane-1-sulfonate,-3.408465652910942,-1.191038001115051,0.2874785145323332,-0.378566157097632,-0.7333229963049007
M_acmalt_c,MNXM730607,1-O-acetylmaltose,-0.6355211807768345,-0.7534007930849586,0.0447114487606527,-0.1637846508024716,0.9392427622856948
M_cechddd_c,MNXM730693,"Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol",-3.1242552768920406,-0.454690611207564,0.122752683667734,-0.876675122665935,0.4306235029576547
M_feenter_c,MNXM730707,Fe-enterobactin,1.6775565634148568,13.281132893894585,-6.787614591125532,8.696145870100578,-1.7256135329837816
M_3ig3p_c,MNXM730763,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate",-1.953862701973474,-1.2819989545768116,0.0670084476837465,0.1564465769826516,0.4276331793290205
M_4ppcys_c,MNXM730898,N-[(R)-4-phosphopantothenoyl]-L-cysteine,-0.4907142939063054,-1.7770046087053668,-0.3183660823481947,1.1207827599783242,-0.664105316185029
M_3c3hmp_c,MNXM730929,(2S)-2-isopropylmalate,-3.0248649990562138,-1.3345989349571077,0.2086768405242733,-0.9356120813914665,0.3119182616875312
M_2sephchc_c,MNXM730931,5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate,-1.2601339639168705,-0.8979124515335053,0.082342610958425,-0.5095508396164814,0.7170034766831186
M_4c2me_c,MNXM730948,4-CDP-2-C-methyl-D-erythritol,0.9488748943712042,-1.2382558426234005,-0.3726407277451176,1.5888785712664344,0.3186327828096408
M_cenchddd_c,MNXM730951,"Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol",-3.1984696891375464,-0.3423356964492903,0.1331832793204182,-0.99385210156963,0.5632516132517656
M_tag6p__D_c,MNXM731056,D-tagatose 1-phosphate,-1.7386406337793276,-2.033795682603664,-0.0560717267719469,0.9425319472079676,0.4422308509035147
M_gdpofuc_c,MNXM731066,GDP-4-dehydro-beta-L-fucose,1.6465445895656805,-1.0540864310314018,-0.1869625973909138,1.3081007355777672,0.420003113576289
M_tsul_c,MNXM731077,thiosulfate,-4.215106038920145,-0.9302429552713328,0.6364072276429842,-2.326111006995456,1.0414879521638425
M_cu2_c,MNXM731166,Cu(2+),-6.4966541344079785,13.283865000087753,-3.1768255028118304,1.936160361322544,-0.739564266513013
M_fruur_c,MNXM731183,beta-D-fructuronic acid,-2.5890353548659704,-0.8035756020473899,-0.0216662173892161,-0.2351788645911997,0.5092738486280105
M_35cgmp_c,MNXM731192,"3',5'-cyclic GMP",-0.8233270301060641,-1.212901327682718,-0.3941137053636994,1.351538048289038,0.1455417861745104
M_enlipa_c,MNXM731245,Phosphoethanolamine KDO(2)-lipid (A),17.951428730277723,0.707681878888091,0.4636275037265356,-1.580013870461053,-2.8205437371328963
M_galt1p_c,MNXM731248,galactitol 1-phosphate,-1.864934160784315,-2.112586902122121,0.120115089121882,0.3460643678851782,0.2720757494466669
M_ggptrc_c,MNXM731265,gamma-L-glutamylputrescine,-2.552140709127328,-0.3910968322814449,-0.0885002239705756,-0.5095098210897117,-0.4981521614078011
M_xylu__D_c,MNXM731281,D-xylulose,-3.2778591223008324,-0.6865429614473765,0.181560426433714,-0.9619261196030208,0.2051212632407659
M_ppt_c,MNXM731416,phosphonate,-4.356685357281855,-0.76904328659153,0.4113226082472746,-1.919248940287123,1.466064491850258
M_uaccg_c,MNXM731472,UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine,2.563652058085398,-1.2206549573436631,-0.3601162202322919,1.5855914769249808,0.8499185602238304
M_pa160_c,MNXM731668,"1,2-dihexadecanoyl-sn-glycero-3-phosphate",1.8238668605777264,-1.247239187074726,0.0529896544492007,-0.2129425316270431,-3.25738946831332
M_gmhep17bp_c,MNXM731697,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate",-0.7774122986129328,-2.022708445729575,0.0286204512050755,0.7582565110882084,1.0186618763339594
M_o16a2und_c,MNXM731709,(O16 antigen)2-undecaprenyl diphosphate,21.00184947124224,1.6776100705091832,0.5511306688676457,-1.263276756281388,1.3089847412329
M_o16a3und_c,MNXM731711,(O16 antigen)3-undecaprenyl diphosphate,29.42314594477487,3.043818748363586,0.8857901340892074,-1.9921027399261184,4.022944567647481
M_fc1p_c,MNXM731750,L-fuculose 1-phosphate,-2.0801932590377854,-2.025544599618774,0.0005945058522632,0.3134379848327379,0.1922203416483932
M_rml_c,MNXM731755,L-rhamnulose,-3.156189737477211,-0.8474624893139483,0.2098834171042012,-1.0499349924439574,0.144068064168923
